Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
"1003195","Henniez","Henniez,Vaud,Switzerland","20148","CH","City",Active
"1003196","Lausanne","Lausanne,Vaud,Switzerland","20148","CH","City",Active
"1003197","Le Mont-sur-Lausanne","Le Mont-sur-Lausanne,Vaud,Switzerland","20148","CH","City",Active
"1003199","Leysin","Leysin,Vaud,Switzerland","20148","CH","City",Active
"1003200","Lucens","Lucens,Vaud,Switzerland","20148","CH","City",Active
"1003201","Mies","Mies,Vaud,Switzerland","20148","CH","City",Active
"1003202","Montreux","Montreux,Vaud,Switzerland","20148","CH","City",Active
"1003203","Morges","Morges,Vaud,Switzerland","20148","CH","City",Active
"1003204","Moudon","Moudon,Vaud,Switzerland","20148","CH","City",Active
"1003205","Nyon","Nyon,Vaud,Switzerland","20148","CH","City",Active
"1003206","Oron-la-Ville","Oron-la-Ville,Vaud,Switzerland","20148","CH","City",Active
"1003207","Penthalaz","Penthalaz,Vaud,Switzerland","20148","CH","City",Active
"1003208","Pompaples","Pompaples,Vaud,Switzerland","20148","CH","City",Active
"1003209","Prangins","Prangins,Vaud,Switzerland","20148","CH","City",Active
"1003210","Preverenges","Preverenges,Vaud,Switzerland","20148","CH","City",Active
"1003211","Prilly","Prilly,Vaud,Switzerland","20148","CH","City",Active
"1003212","Pully","Pully,Vaud,Switzerland","20148","CH","City",Active
"1003213","Renens","Renens,Vaud,Switzerland","20148","CH","City",Active
"1003215","Saint-Sulpice","Saint-Sulpice,Vaud,Switzerland","20148","CH","City",Active
"1003217","Vevey","Vevey,Vaud,Switzerland","20148","CH","City",Active
"1003219","Yverdon-les-Bains","Yverdon-les-Bains,Vaud,Switzerland","20148","CH","City",Active
"1003220","Brig","Brig,Valais,Switzerland","20149","CH","City",Active
"1003221","Collombey","Collombey,Valais,Switzerland","20149","CH","City",Active
"1003222","Martigny","Martigny,Valais,Switzerland","20149","CH","City",Active
"1003223","Crans-Montana","Crans-Montana,Valais,Switzerland","20149","CH","City",Active
"1003224","Naters","Naters,Valais,Switzerland","20149","CH","City",Active
"1003225","Saas-Fee","Saas-Fee,Valais,Switzerland","20149","CH","City",Active
"1003226","Sierre","Sierre,Valais,Switzerland","20149","CH","City",Active
"1003227","Sion","Sion,Valais,Switzerland","20149","CH","City",Active
"1003229","Zermatt","Zermatt,Valais,Switzerland","20149","CH","City",Active
"1003230","Baar","Baar,Canton of Zug,Switzerland","20150","CH","City",Active
"1003231","Cham","Cham,Canton of Zug,Switzerland","20150","CH","City",Active
"1003232","Neuheim","Neuheim,Canton of Zug,Switzerland","20150","CH","City",Active
"1003233","Risch-Rotkreuz","Risch-Rotkreuz,Canton of Zug,Switzerland","20150","CH","City",Active
"1003234","Steinhausen","Steinhausen,Canton of Zug,Switzerland","20150","CH","City",Active
"1003235","Zug","Zug,Canton of Zug,Switzerland","20150","CH","City",Active
"1003236","Aadorf","Aadorf,Thurgau,Switzerland","20145","CH","City",Active
"1003237","Adliswil","Adliswil,Zurich,Switzerland","20151","CH","City",Active
"1003238","Bachenbulach","Bachenbulach,Zurich,Switzerland","20151","CH","City",Active
"1003239","Bassersdorf","Bassersdorf,Zurich,Switzerland","20151","CH","City",Active
"1003241","Bonstetten","Bonstetten,Zurich,Switzerland","20151","CH","City",Active
"1003242","Bremgarten","Bremgarten,Aargau,Switzerland","20126","CH","City",Active
"1003243","Wangen-Bruttisellen","Wangen-Bruttisellen,Zurich,Switzerland","20151","CH","City",Active
"1003244","Bubikon","Bubikon,Zurich,Switzerland","20151","CH","City",Active
"1003245","Bulach","Bulach,Zurich,Switzerland","20151","CH","City",Active
"1003246","Dielsdorf","Dielsdorf,Zurich,Switzerland","20151","CH","City",Active
"1003247","Dietikon","Dietikon,Zurich,Switzerland","20151","CH","City",Active
"1003248","Dubendorf","Dubendorf,Zurich,Switzerland","20151","CH","City",Active
"1003249","Maur","Maur,Zurich,Switzerland","20151","CH","City",Active
"1003250","Effretikon","Effretikon,Zurich,Switzerland","20151","CH","City",Active
"1003251","Egg","Egg,Zurich,Switzerland","20151","CH","City",Active
"1003252","Eglisau","Eglisau,Switzerland","2756","CH","City",Active
"1003253","Embrach","Embrach,Zurich,Switzerland","20151","CH","City",Active
"1003254","Erlenbach","Erlenbach,Zurich,Switzerland","20151","CH","City",Active
"1003257","Geroldswil","Geroldswil,Zurich,Switzerland","20151","CH","City",Active
"1003258","Glattfelden","Glattfelden,Zurich,Switzerland","20151","CH","City",Active
"1003259","Greifensee","Greifensee,Zurich,Switzerland","20151","CH","City",Active
"1003260","Hedingen","Hedingen,Zurich,Switzerland","20151","CH","City",Active
"1003261","Hinwil","Hinwil,Zurich,Switzerland","20151","CH","City",Active
"1003262","Hombrechtikon","Hombrechtikon,Zurich,Switzerland","20151","CH","City",Active
"1003263","Horgen","Horgen,Zurich,Switzerland","20151","CH","City",Active
"1003264","Kilchberg","Kilchberg,Zurich,Switzerland","20151","CH","City",Active
"1003265","Kloten","Kloten,Zurich,Switzerland","20151","CH","City",Active
"1003267","Mannedorf","Mannedorf,Zurich,Switzerland","20151","CH","City",Active
"1003269","Meilen","Meilen,Zurich,Switzerland","20151","CH","City",Active
"1003270","Monchaltorf","Monchaltorf,Zurich,Switzerland","20151","CH","City",Active
"1003271","Neuhausen am Rheinfall","Neuhausen am Rheinfall,Schaffhausen,Switzerland","20142","CH","City",Active
"1003273","Opfikon","Opfikon,Zurich,Switzerland","20151","CH","City",Active
"1003274","Otelfingen","Otelfingen,Zurich,Switzerland","20151","CH","City",Active
"1003275","Pfaffikon","Pfaffikon,Zurich,Switzerland","20151","CH","City",Active
"1003276","Regensdorf","Regensdorf,Zurich,Switzerland","20151","CH","City",Active
"1003277","Richterswil","Richterswil,Zurich,Switzerland","20151","CH","City",Active
"1003278","Rumlang","Rumlang,Zurich,Switzerland","20151","CH","City",Active
"1003279","Ruschlikon","Ruschlikon,Zurich,Switzerland","20151","CH","City",Active
"1003280","Ruti","Ruti,Switzerland","2756","CH","City",Active
"1003281","Schlieren","Schlieren,Zurich,Switzerland","20151","CH","City",Active
"1003282","Seuzach","Seuzach,Zurich,Switzerland","20151","CH","City",Active
"1003283","Stafa","Stafa,Zurich,Switzerland","20151","CH","City",Active
"1003284","Thalwil","Thalwil,Zurich,Switzerland","20151","CH","City",Active
"1003285","Turbenthal","Turbenthal,Zurich,Switzerland","20151","CH","City",Active
"1003286","Uetikon","Uetikon,Zurich,Switzerland","20151","CH","City",Active
"1003287","Urdorf","Urdorf,Zurich,Switzerland","20151","CH","City",Active
"1003288","Uster","Uster,Zurich,Switzerland","20151","CH","City",Active
"1003289","Wadenswil","Wadenswil,Zurich,Switzerland","20151","CH","City",Active
"1003290","Wallisellen","Wallisellen,Zurich,Switzerland","20151","CH","City",Active
"1003291","Weisslingen","Weisslingen,Zurich,Switzerland","20151","CH","City",Active
"1003292","Wetzikon","Wetzikon,Zurich,Switzerland","20151","CH","City",Active
"1003293","Winterthur","Winterthur,Zurich,Switzerland","20151","CH","City",Active
"1003294","Zollikon","Zollikon,Zurich,Switzerland","20151","CH","City",Active
"1003296","Zumikon","Zumikon,Zurich,Switzerland","20151","CH","City",Active
"1003297","Zurich","Zurich,Zurich,Switzerland","20151","CH","City",Active
